,Unnamed: 0,session,method,gender,emotion,n_annotators,agreement,path
5913,5913,4,script,M,fru,3,3,Ses05F_impro06_M025
5914,5914,4,script,M,fru,3,3,Ses05F_impro06_M025
5915,5915,4,script,M,fru,3,2,Ses05F_impro06_M025
5916,5916,4,script,M,fru,3,2,Ses05F_impro06_M025
5917,5917,4,script,M,fru,3,3,Ses05F_impro06_M025
5918,5918,4,script,M,fru,3,3,Ses05F_impro06_M025
5919,5919,4,script,M,fru,3,2,Ses05F_impro06_M025
5920,5920,4,script,M,xxx,0,0,Ses05F_impro06_M025
5921,5921,4,script,M,ang,3,3,Ses05F_impro06_M025
5922,5922,4,impro,M,fru,3,2,Ses05F_impro06_M025
5923,5923,4,impro,M,fru,3,2,Ses05F_impro06_M025
5924,5924,4,impro,M,fru,3,3,Ses05F_impro06_M025
5925,5925,4,impro,M,fru,3,3,Ses05F_impro06_M025
5926,5926,4,impro,M,xxx,0,0,Ses05F_impro06_M025
5927,5927,4,impro,M,xxx,0,0,Ses05F_impro06_M025
5928,5928,4,impro,M,fru,3,3,Ses05F_impro06_M025
5929,5929,4,impro,M,fru,3,2,Ses05F_impro06_M025
5930,5930,4,impro,M,fru,3,3,Ses05F_impro06_M025
5931,5931,4,impro,M,fru,3,3,Ses05F_impro06_M025
5932,5932,4,impro,M,fru,3,3,Ses05F_impro06_M025
5933,5933,4,impro,M,fru,3,3,Ses05F_impro06_M025
5934,5934,4,impro,M,fru,3,3,Ses05F_impro06_M025
5935,5935,4,impro,M,fru,3,3,Ses05F_impro06_M025
5936,5936,4,impro,M,fru,3,3,Ses05F_impro06_M025
5937,5937,4,impro,M,xxx,0,0,Ses05F_impro06_M025
5938,5938,4,impro,M,fru,3,2,Ses05F_impro06_M025
5939,5939,4,impro,M,fru,3,2,Ses05F_impro06_M025
5940,5940,4,impro,M,fru,3,2,Ses05F_impro06_M025
5941,5941,4,impro,M,sur,3,2,Ses05F_impro06_M025
5942,5942,4,impro,M,neu,3,2,Ses05F_impro06_M025
5943,5943,4,impro,M,sur,3,2,Ses05F_impro06_M025
5944,5944,4,impro,M,hap,3,2,Ses05F_impro06_M025
5945,5945,4,impro,M,hap,3,2,Ses05F_impro06_M025
5946,5946,4,impro,M,hap,3,2,Ses05F_impro06_M025
5947,5947,4,impro,M,sur,3,2,Ses05F_impro06_M025
5948,5948,4,impro,M,xxx,0,0,Ses05F_impro06_M025
5949,5949,4,impro,M,neu,3,2,Ses05F_impro06_M025
5950,5950,4,impro,M,neu,3,2,Ses05F_impro06_M025
5951,5951,4,impro,M,xxx,0,0,Ses05F_impro06_M025
5952,5952,4,impro,M,neu,3,2,Ses05F_impro06_M025
5953,5953,4,impro,M,fru,3,2,Ses05F_impro06_M025
5954,5954,4,impro,M,neu,3,2,Ses05F_impro06_M025
5955,5955,4,impro,M,fru,3,2,Ses05F_impro06_M025
5956,5956,4,impro,M,fru,3,2,Ses05F_impro06_M025
5957,5957,4,impro,M,neu,3,2,Ses05F_impro06_M025
5958,5958,4,impro,M,neu,3,2,Ses05F_impro06_M025
5959,5959,4,impro,M,neu,3,3,Ses05F_impro06_M025
5960,5960,4,impro,M,fru,3,2,Ses05F_impro06_M025
5961,5961,4,impro,M,neu,3,2,Ses05F_impro06_M025
5962,5962,4,impro,M,fru,3,2,Ses05F_impro06_M025
5963,5963,4,impro,M,neu,3,2,Ses05F_impro06_M025
5964,5964,4,impro,M,neu,3,2,Ses05F_impro06_M025
5965,5965,4,impro,M,neu,3,2,Ses05F_impro06_M025
5966,5966,4,impro,M,neu,3,3,Ses05F_impro06_M025
5967,5967,4,impro,M,fru,3,2,Ses05F_impro06_M025
5968,5968,4,impro,M,fru,3,2,Ses05F_impro06_M025
5969,5969,4,impro,M,fru,3,2,Ses05F_impro06_M025
5970,5970,4,impro,M,neu,3,2,Ses05F_impro06_M025
5971,5971,4,impro,M,fru,3,3,Ses05F_impro06_M025
5972,5972,4,impro,M,neu,3,3,Ses05F_impro06_M025
5973,5973,4,impro,M,neu,3,3,Ses05F_impro06_M025
5974,5974,4,impro,M,neu,3,3,Ses05F_impro06_M025
5975,5975,4,impro,M,neu,3,3,Ses05F_impro06_M025
5976,5976,4,impro,M,neu,3,3,Ses05F_impro06_M025
5977,5977,4,impro,M,neu,3,2,Ses05F_impro06_M025
5978,5978,4,impro,M,neu,3,2,Ses05F_impro06_M025
5979,5979,4,impro,M,neu,3,2,Ses05F_impro06_M025
5980,5980,4,impro,M,neu,3,2,Ses05F_impro06_M025
5981,5981,4,impro,M,neu,3,2,Ses05F_impro06_M025
5982,5982,4,impro,F,hap,3,2,Ses05F_impro06_M025
5983,5983,4,impro,F,neu,3,2,Ses05F_impro06_M025
5984,5984,4,impro,F,neu,3,2,Ses05F_impro06_M025
5985,5985,4,impro,F,fru,3,2,Ses05F_impro06_M025
5986,5986,4,impro,F,neu,3,2,Ses05F_impro06_M025
5987,5987,4,impro,F,neu,3,2,Ses05F_impro06_M025
5988,5988,4,impro,F,neu,3,2,Ses05F_impro06_M025
5989,5989,4,impro,F,fru,3,2,Ses05F_impro06_M025
5990,5990,4,impro,F,neu,3,2,Ses05F_impro06_M025
5991,5991,4,impro,F,neu,3,2,Ses05F_impro06_M025
5992,5992,4,impro,F,fru,3,2,Ses05F_impro06_M025
5993,5993,4,impro,F,xxx,0,0,Ses05F_impro06_M025
5994,5994,4,impro,F,fru,3,3,Ses05F_impro06_M025
5995,5995,4,impro,F,fru,3,3,Ses05F_impro06_M025
5996,5996,4,impro,F,fru,3,2,Ses05F_impro06_M025
5997,5997,4,impro,F,fru,3,2,Ses05F_impro06_M025
5998,5998,4,impro,F,xxx,0,0,Ses05F_impro06_M025
5999,5999,4,impro,F,fru,3,3,Ses05F_impro06_M025
6000,6000,4,impro,F,fru,3,3,Ses05F_impro06_M025
6001,6001,4,impro,F,fru,3,3,Ses05F_impro06_M025
6002,6002,4,impro,F,fru,3,2,Ses05F_impro06_M025
6003,6003,4,impro,F,xxx,0,0,Ses05F_impro06_M025
6004,6004,4,impro,F,xxx,0,0,Ses05F_impro06_M025
6005,6005,4,impro,F,ang,3,2,Ses05F_impro06_M025
6006,6006,4,impro,F,fru,3,2,Ses05F_impro06_M025
6007,6007,4,impro,F,fru,3,2,Ses05F_impro06_M025
6008,6008,4,impro,F,fru,3,2,Ses05F_impro06_M025
6009,6009,4,impro,F,neu,3,2,Ses05F_impro06_M025
6010,6010,4,impro,F,fru,3,2,Ses05F_impro06_M025
6011,6011,4,impro,F,fru,3,3,Ses05F_impro06_M025
6012,6012,4,impro,F,xxx,0,0,Ses05F_impro06_M025
6013,6013,4,impro,F,fru,3,3,Ses05F_impro06_M025
6014,6014,4,impro,F,xxx,0,0,Ses05F_impro06_M025
6015,6015,4,impro,F,fru,3,3,Ses05F_impro06_M025
6016,6016,4,impro,F,fru,3,2,Ses05F_impro06_M025
6017,6017,4,impro,F,xxx,0,0,Ses05F_impro06_M025
6018,6018,4,impro,F,xxx,0,0,Ses05F_impro06_M025
6019,6019,4,impro,F,xxx,0,0,Ses05F_impro06_M025
6020,6020,4,impro,F,neu,3,2,Ses05F_impro06_M025
6021,6021,4,impro,F,ang,3,3,Ses05F_impro06_M025
6022,6022,4,impro,F,ang,3,3,Ses05F_impro06_M025
6023,6023,4,impro,F,ang,3,3,Ses05F_impro06_M025
6024,6024,4,impro,F,ang,3,3,Ses05F_impro06_M025
6025,6025,4,impro,F,ang,3,3,Ses05F_impro06_M025
6026,6026,4,impro,F,ang,3,3,Ses05F_impro06_M025
6027,6027,4,impro,F,ang,3,3,Ses05F_impro06_M025
6028,6028,4,impro,F,fru,3,2,Ses05F_impro06_M025
6029,6029,4,impro,F,xxx,0,0,Ses05F_impro06_M025
6030,6030,4,impro,F,ang,3,3,Ses05F_impro06_M025
6031,6031,4,impro,F,ang,3,3,Ses05F_impro06_M025
6032,6032,4,impro,F,ang,3,3,Ses05F_impro06_M025
6033,6033,4,impro,F,fru,3,2,Ses05F_impro06_M025
6034,6034,4,impro,F,fru,3,2,Ses05F_impro06_M025
6035,6035,4,impro,F,fru,3,2,Ses05F_impro06_M025
6036,6036,4,impro,F,fru,3,2,Ses05F_impro06_M025
6037,6037,4,impro,F,fru,3,3,Ses05F_impro06_M025
6038,6038,4,impro,F,fru,3,2,Ses05F_impro06_M025
6039,6039,4,impro,F,xxx,0,0,Ses05F_impro06_M025
6040,6040,4,script,F,xxx,0,0,Ses05F_impro06_M025
6041,6041,4,script,F,xxx,0,0,Ses05F_impro06_M025
6042,6042,4,script,F,xxx,0,0,Ses05F_impro06_M025
6043,6043,4,script,F,xxx,0,0,Ses05F_impro06_M025
6044,6044,4,script,F,xxx,0,0,Ses05F_impro06_M025
6045,6045,4,script,F,ang,3,2,Ses05F_impro06_M025
6046,6046,4,script,F,xxx,0,0,Ses05F_impro06_M025
6047,6047,4,script,F,xxx,0,0,Ses05F_impro06_M025
6048,6048,4,script,F,fru,3,2,Ses05F_impro06_M025
6049,6049,4,script,F,fru,3,2,Ses05F_impro06_M025
6050,6050,4,script,F,xxx,0,0,Ses05F_impro06_M025
6051,6051,4,script,F,xxx,0,0,Ses05F_impro06_M025
6052,6052,4,script,F,ang,3,2,Ses05F_impro06_M025
6053,6053,4,script,F,ang,3,2,Ses05F_impro06_M025
6054,6054,4,script,F,ang,3,2,Ses05F_impro06_M025
6055,6055,4,script,F,fru,3,2,Ses05F_impro06_M025
6056,6056,4,script,F,fru,3,2,Ses05F_impro06_M025
6057,6057,4,script,F,fru,3,2,Ses05F_impro06_M025
6058,6058,4,script,F,xxx,0,0,Ses05F_impro06_M025
6059,6059,4,script,F,ang,3,2,Ses05F_impro06_M025
6060,6060,4,script,F,ang,3,2,Ses05F_impro06_M025
6061,6061,4,script,F,ang,3,2,Ses05F_impro06_M025
6062,6062,4,script,F,ang,3,3,Ses05F_impro06_M025
6063,6063,4,script,F,ang,3,2,Ses05F_impro06_M025
6064,6064,4,script,F,ang,3,2,Ses05F_impro06_M025
6065,6065,4,script,F,ang,3,2,Ses05F_impro06_M025
6066,6066,4,script,F,ang,3,2,Ses05F_impro06_M025
6067,6067,4,script,F,ang,3,2,Ses05F_impro06_M025
6068,6068,4,script,F,ang,3,2,Ses05F_impro06_M025
6069,6069,4,script,F,ang,3,2,Ses05F_impro06_M025
6070,6070,4,script,F,ang,3,2,Ses05F_impro06_M025
6071,6071,4,script,F,ang,3,2,Ses05F_impro06_M025
6072,6072,4,script,F,xxx,0,0,Ses05F_impro06_M025
6073,6073,4,script,F,xxx,0,0,Ses05F_impro06_M025
6074,6074,4,script,F,ang,3,2,Ses05F_impro06_M025
6075,6075,4,script,F,ang,3,2,Ses05F_impro06_M025
6076,6076,4,script,F,ang,3,2,Ses05F_impro06_M025
6077,6077,4,script,F,ang,3,3,Ses05F_impro06_M025
6078,6078,4,script,F,ang,3,3,Ses05F_impro06_M025
6079,6079,4,script,F,ang,3,3,Ses05F_impro06_M025
6080,6080,4,script,F,ang,3,3,Ses05F_impro06_M025
6081,6081,4,script,F,ang,3,3,Ses05F_impro06_M025
6082,6082,4,script,F,ang,3,3,Ses05F_impro06_M025
6083,6083,4,script,F,ang,3,3,Ses05F_impro06_M025
6084,6084,4,script,F,ang,3,3,Ses05F_impro06_M025
6085,6085,4,script,F,neu,3,2,Ses05F_impro06_M025
6086,6086,4,script,F,ang,3,2,Ses05F_impro06_M025
6087,6087,4,script,F,xxx,0,0,Ses05F_impro06_M025
6088,6088,4,script,F,ang,3,2,Ses05F_impro06_M025
6089,6089,4,script,F,xxx,0,0,Ses05F_impro06_M025
6090,6090,4,script,F,ang,3,3,Ses05F_impro06_M025
6091,6091,4,script,F,ang,3,3,Ses05F_impro06_M025
6092,6092,4,script,F,ang,3,3,Ses05F_impro06_M025
6093,6093,4,script,F,ang,3,2,Ses05F_impro06_M025
6094,6094,4,script,F,xxx,0,0,Ses05F_impro06_M025
6095,6095,4,script,F,neu,3,2,Ses05F_impro06_M025
6096,6096,4,script,F,xxx,0,0,Ses05F_impro06_M025
6097,6097,4,script,F,fru,3,2,Ses05F_impro06_M025
6098,6098,4,script,F,xxx,0,0,Ses05F_impro06_M025
6099,6099,4,script,F,ang,3,2,Ses05F_impro06_M025
6100,6100,4,script,F,ang,3,3,Ses05F_impro06_M025
6101,6101,4,script,F,ang,3,2,Ses05F_impro06_M025
6102,6102,4,script,F,xxx,0,0,Ses05F_impro06_M025
6103,6103,4,script,F,xxx,0,0,Ses05F_impro06_M025
6104,6104,4,script,F,xxx,0,0,Ses05F_impro06_M025
6105,6105,4,script,F,xxx,0,0,Ses05F_impro06_M025
6106,6106,4,script,F,fru,3,2,Ses05F_impro06_M025
6107,6107,4,script,F,xxx,0,0,Ses05F_impro06_M025
6108,6108,4,script,F,xxx,0,0,Ses05F_impro06_M025
6109,6109,4,script,F,neu,3,2,Ses05F_impro06_M025
6110,6110,4,script,F,xxx,0,0,Ses05F_impro06_M025
6111,6111,4,script,F,xxx,0,0,Ses05F_impro06_M025
6112,6112,4,script,F,ang,3,2,Ses05F_impro06_M025
6113,6113,4,script,F,fru,3,3,Ses05F_impro06_M025
6114,6114,4,script,F,xxx,0,0,Ses05F_impro06_M025
6115,6115,4,script,F,xxx,0,0,Ses05F_impro06_M025
6116,6116,4,script,F,ang,3,2,Ses05F_impro06_M025
6117,6117,4,script,F,xxx,0,0,Ses05F_impro06_M025
6118,6118,4,script,F,xxx,0,0,Ses05F_impro06_M025
6119,6119,4,script,F,ang,3,2,Ses05F_impro06_M025
6120,6120,4,script,F,ang,3,2,Ses05F_impro06_M025
6121,6121,4,script,F,xxx,0,0,Ses05F_impro06_M025
6122,6122,4,script,F,ang,3,2,Ses05F_impro06_M025
6123,6123,4,script,F,xxx,0,0,Ses05F_impro06_M025
6124,6124,4,script,F,ang,3,2,Ses05F_impro06_M025
6125,6125,4,script,F,ang,3,2,Ses05F_impro06_M025
6126,6126,4,script,F,ang,3,2,Ses05F_impro06_M025
6127,6127,4,script,F,ang,3,2,Ses05F_impro06_M025
6128,6128,4,script,F,ang,3,3,Ses05F_impro06_M025
6129,6129,4,script,F,ang,3,2,Ses05F_impro06_M025
6130,6130,4,script,F,ang,3,2,Ses05F_impro06_M025
6131,6131,4,impro,M,neu,3,2,Ses05F_impro06_M025
6132,6132,4,impro,M,neu,3,2,Ses05F_impro06_M025
6133,6133,4,impro,M,neu,3,2,Ses05F_impro06_M025
6134,6134,4,impro,M,neu,3,2,Ses05F_impro06_M025
6135,6135,4,impro,M,xxx,0,0,Ses05F_impro06_M025
6136,6136,4,impro,M,xxx,0,0,Ses05F_impro06_M025
6137,6137,4,impro,M,neu,3,2,Ses05F_impro06_M025
6138,6138,4,impro,M,neu,3,2,Ses05F_impro06_M025
6139,6139,4,impro,M,neu,3,3,Ses05F_impro06_M025
6140,6140,4,impro,M,neu,3,3,Ses05F_impro06_M025
6141,6141,4,impro,M,neu,3,2,Ses05F_impro06_M025
6142,6142,4,impro,M,xxx,0,0,Ses05F_impro06_M025
6143,6143,4,impro,M,fru,3,2,Ses05F_impro06_M025
6144,6144,4,impro,M,neu,3,2,Ses05F_impro06_M025
6145,6145,4,impro,M,fru,3,2,Ses05F_impro06_M025
6146,6146,4,impro,M,fru,3,2,Ses05F_impro06_M025
6147,6147,4,impro,M,fru,3,2,Ses05F_impro06_M025
6148,6148,4,impro,M,neu,3,2,Ses05F_impro06_M025
6149,6149,4,impro,M,fru,3,2,Ses05F_impro06_M025
6150,6150,4,impro,M,neu,3,2,Ses05F_impro06_M025
6151,6151,4,impro,M,neu,3,2,Ses05F_impro06_M025
6152,6152,4,impro,M,fru,3,2,Ses05F_impro06_M025
6153,6153,4,impro,M,fru,3,2,Ses05F_impro06_M025
6154,6154,4,impro,M,fru,3,2,Ses05F_impro06_M025
6155,6155,4,impro,M,fru,3,2,Ses05F_impro06_M025
6156,6156,4,impro,M,fru,3,2,Ses05F_impro06_M025
6157,6157,4,impro,M,fru,3,2,Ses05F_impro06_M025
6158,6158,4,impro,M,fru,3,2,Ses05F_impro06_M025
6159,6159,4,impro,M,fru,3,2,Ses05F_impro06_M025
6160,6160,4,impro,M,fru,3,2,Ses05F_impro06_M025
6161,6161,4,impro,M,fru,3,3,Ses05F_impro06_M025
6162,6162,4,impro,M,fru,3,2,Ses05F_impro06_M025
6163,6163,4,impro,M,fru,3,2,Ses05F_impro06_M025
6164,6164,4,impro,M,fru,3,2,Ses05F_impro06_M025
6165,6165,4,impro,M,fru,3,2,Ses05F_impro06_M025
6166,6166,4,impro,M,fru,3,2,Ses05F_impro06_M025
6167,6167,4,impro,M,neu,3,3,Ses05F_impro06_M025
6168,6168,4,impro,M,neu,3,2,Ses05F_impro06_M025
6169,6169,4,impro,M,fru,3,2,Ses05F_impro06_M025
6170,6170,4,impro,M,fru,3,3,Ses05F_impro06_M025
6171,6171,4,impro,M,fru,3,2,Ses05F_impro06_M025
6172,6172,4,impro,M,fru,3,2,Ses05F_impro06_M025
6173,6173,4,impro,M,fru,3,2,Ses05F_impro06_M025
6174,6174,4,impro,M,fru,3,2,Ses05F_impro06_M025
6175,6175,4,impro,M,xxx,0,0,Ses05F_impro06_M025
6176,6176,4,impro,M,fru,3,3,Ses05F_impro06_M025
6177,6177,4,impro,M,fru,3,3,Ses05F_impro06_M025
6178,6178,4,impro,M,fru,3,3,Ses05F_impro06_M025
6179,6179,4,impro,M,fru,3,3,Ses05F_impro06_M025
6180,6180,4,impro,M,fru,3,2,Ses05F_impro06_M025
6181,6181,4,impro,M,fru,3,2,Ses05F_impro06_M025
6182,6182,4,impro,M,ang,3,2,Ses05F_impro06_M025
6183,6183,4,impro,M,ang,3,2,Ses05F_impro06_M025
6184,6184,4,impro,M,ang,3,2,Ses05F_impro06_M025
6185,6185,4,impro,M,ang,3,3,Ses05F_impro06_M025
6186,6186,4,impro,M,fru,3,2,Ses05F_impro06_M025
6187,6187,4,impro,M,fru,3,3,Ses05F_impro06_M025
6188,6188,4,impro,M,ang,3,2,Ses05F_impro06_M025
6189,6189,4,impro,M,ang,3,2,Ses05F_impro06_M025
6190,6190,4,impro,M,ang,3,2,Ses05F_impro06_M025
6191,6191,4,impro,M,ang,3,2,Ses05F_impro06_M025
6192,6192,4,impro,M,ang,3,2,Ses05F_impro06_M025
6193,6193,4,impro,M,fru,3,2,Ses05F_impro06_M025
6194,6194,4,impro,M,xxx,0,0,Ses05F_impro06_M025
6195,6195,4,impro,M,fru,3,2,Ses05F_impro06_M025
6196,6196,4,impro,M,ang,3,2,Ses05F_impro06_M025
6197,6197,4,impro,M,xxx,0,0,Ses05F_impro06_M025
6198,6198,4,impro,M,fru,3,3,Ses05F_impro06_M025
6199,6199,4,impro,M,fru,3,3,Ses05F_impro06_M025
6200,6200,4,impro,M,ang,3,2,Ses05F_impro06_M025
6201,6201,4,impro,M,fru,3,3,Ses05F_impro06_M025
6202,6202,4,impro,M,fru,3,3,Ses05F_impro06_M025
6203,6203,4,impro,M,fru,3,3,Ses05F_impro06_M025
6204,6204,4,impro,M,fru,3,3,Ses05F_impro06_M025
6205,6205,4,impro,M,fru,3,3,Ses05F_impro06_M025
6206,6206,4,impro,M,fru,3,3,Ses05F_impro06_M025
6207,6207,4,impro,M,fru,3,3,Ses05F_impro06_M025
6208,6208,4,impro,M,fru,3,3,Ses05F_impro06_M025
6209,6209,4,impro,M,fru,3,3,Ses05F_impro06_M025
6210,6210,4,impro,M,fru,3,3,Ses05F_impro06_M025
6211,6211,4,impro,M,fru,3,2,Ses05F_impro06_M025
6212,6212,4,impro,M,ang,3,2,Ses05F_impro06_M025
6213,6213,4,impro,M,ang,3,3,Ses05F_impro06_M025
6214,6214,4,impro,M,fru,3,2,Ses05F_impro06_M025
6215,6215,4,impro,M,fru,3,3,Ses05F_impro06_M025
6216,6216,4,impro,M,fru,3,3,Ses05F_impro06_M025
6217,6217,4,impro,M,fru,3,2,Ses05F_impro06_M025
6218,6218,4,impro,M,ang,3,2,Ses05F_impro06_M025
6219,6219,4,impro,M,ang,3,3,Ses05F_impro06_M025
6220,6220,4,script,M,xxx,0,0,Ses05F_impro06_M025
6221,6221,4,script,M,fea,3,2,Ses05F_impro06_M025
6222,6222,4,script,M,fea,3,2,Ses05F_impro06_M025
6223,6223,4,script,M,xxx,0,0,Ses05F_impro06_M025
6224,6224,4,script,M,xxx,0,0,Ses05F_impro06_M025
6225,6225,4,script,M,exc,3,2,Ses05F_impro06_M025
6226,6226,4,script,M,exc,3,2,Ses05F_impro06_M025
6227,6227,4,script,M,exc,3,3,Ses05F_impro06_M025
6228,6228,4,script,M,exc,3,2,Ses05F_impro06_M025
6229,6229,4,script,M,exc,3,3,Ses05F_impro06_M025
6230,6230,4,script,M,xxx,0,0,Ses05F_impro06_M025
6231,6231,4,script,M,xxx,0,0,Ses05F_impro06_M025
6232,6232,4,script,M,exc,3,2,Ses05F_impro06_M025
6233,6233,4,script,M,neu,3,2,Ses05F_impro06_M025
6234,6234,4,script,M,exc,3,2,Ses05F_impro06_M025
6235,6235,4,script,M,exc,3,2,Ses05F_impro06_M025
6236,6236,4,script,M,xxx,0,0,Ses05F_impro06_M025
6237,6237,4,script,M,exc,3,3,Ses05F_impro06_M025
6238,6238,4,script,M,exc,3,2,Ses05F_impro06_M025
6239,6239,4,script,M,xxx,0,0,Ses05F_impro06_M025
6240,6240,4,script,M,xxx,0,0,Ses05F_impro06_M025
6241,6241,4,script,M,exc,3,2,Ses05F_impro06_M025
6242,6242,4,script,M,exc,3,2,Ses05F_impro06_M025
6243,6243,4,script,M,exc,3,3,Ses05F_impro06_M025
6244,6244,4,script,M,exc,3,2,Ses05F_impro06_M025
6245,6245,4,script,M,exc,3,2,Ses05F_impro06_M025
6246,6246,4,script,M,exc,3,2,Ses05F_impro06_M025
6247,6247,4,script,M,exc,3,2,Ses05F_impro06_M025
6248,6248,4,script,M,exc,3,2,Ses05F_impro06_M025
6249,6249,4,script,M,exc,3,2,Ses05F_impro06_M025
6250,6250,4,script,M,exc,3,2,Ses05F_impro06_M025
6251,6251,4,script,M,fea,3,2,Ses05F_impro06_M025
6252,6252,4,script,M,fea,3,2,Ses05F_impro06_M025
6253,6253,4,script,M,fea,3,2,Ses05F_impro06_M025
6254,6254,4,script,M,neu,3,2,Ses05F_impro06_M025
6255,6255,4,script,M,exc,3,2,Ses05F_impro06_M025
6256,6256,4,script,M,xxx,0,0,Ses05F_impro06_M025
6257,6257,4,script,M,exc,3,2,Ses05F_impro06_M025
6258,6258,4,script,M,exc,3,2,Ses05F_impro06_M025
6259,6259,4,script,M,xxx,0,0,Ses05F_impro06_M025
6260,6260,4,script,M,xxx,0,0,Ses05F_impro06_M025
6261,6261,4,script,M,neu,3,2,Ses05F_impro06_M025
6262,6262,4,script,M,xxx,0,0,Ses05F_impro06_M025
6263,6263,4,script,M,neu,3,3,Ses05F_impro06_M025
6264,6264,4,script,M,ang,3,2,Ses05F_impro06_M025
6265,6265,4,script,M,xxx,0,0,Ses05F_impro06_M025
6266,6266,4,script,M,xxx,0,0,Ses05F_impro06_M025
6267,6267,4,script,M,sad,3,2,Ses05F_impro06_M025
6268,6268,4,script,M,xxx,0,0,Ses05F_impro06_M025
6269,6269,4,script,M,xxx,0,0,Ses05F_impro06_M025
6270,6270,4,script,M,xxx,0,0,Ses05F_impro06_M025
6271,6271,4,script,M,xxx,0,0,Ses05F_impro06_M025
6272,6272,4,script,M,exc,3,2,Ses05F_impro06_M025
6273,6273,4,script,M,xxx,0,0,Ses05F_impro06_M025
6274,6274,4,script,M,xxx,0,0,Ses05F_impro06_M025
6275,6275,4,script,M,xxx,0,0,Ses05F_impro06_M025
6276,6276,4,script,M,ang,3,2,Ses05F_impro06_M025
6277,6277,4,script,M,xxx,0,0,Ses05F_impro06_M025
6278,6278,4,script,M,xxx,0,0,Ses05F_impro06_M025
6279,6279,4,script,M,neu,3,3,Ses05F_impro06_M025
6280,6280,4,script,M,exc,3,3,Ses05F_impro06_M025
6281,6281,4,script,M,xxx,0,0,Ses05F_impro06_M025
6282,6282,4,script,M,xxx,0,0,Ses05F_impro06_M025
6283,6283,4,script,M,xxx,0,0,Ses05F_impro06_M025
6284,6284,4,script,M,neu,3,2,Ses05F_impro06_M025
6285,6285,4,script,M,ang,3,2,Ses05F_impro06_M025
6286,6286,4,script,M,hap,3,2,Ses05F_impro06_M025
6287,6287,4,script,M,hap,3,2,Ses05F_impro06_M025
6288,6288,4,script,M,hap,3,2,Ses05F_impro06_M025
6289,6289,4,script,M,xxx,0,0,Ses05F_impro06_M025
6290,6290,4,script,M,xxx,0,0,Ses05F_impro06_M025
6291,6291,4,script,M,exc,3,2,Ses05F_impro06_M025
6292,6292,4,script,M,xxx,0,0,Ses05F_impro06_M025
6293,6293,4,script,M,hap,3,2,Ses05F_impro06_M025
6294,6294,4,script,M,neu,3,2,Ses05F_impro06_M025
6295,6295,4,script,M,ang,3,2,Ses05F_impro06_M025
6296,6296,4,script,M,xxx,0,0,Ses05F_impro06_M025
6297,6297,4,script,M,fru,3,2,Ses05F_impro06_M025
6298,6298,4,script,M,fru,3,2,Ses05F_impro06_M025
6299,6299,4,script,M,ang,3,2,Ses05F_impro06_M025
6300,6300,4,script,M,fru,3,2,Ses05F_impro06_M025
6301,6301,4,script,M,fru,3,2,Ses05F_impro06_M025
6302,6302,4,script,M,ang,3,2,Ses05F_impro06_M025
6303,6303,4,script,M,fru,3,2,Ses05F_impro06_M025
6304,6304,4,script,M,ang,3,3,Ses05F_impro06_M025
6305,6305,4,script,M,fru,3,2,Ses05F_impro06_M025
6306,6306,4,script,M,xxx,0,0,Ses05F_impro06_M025
6307,6307,4,script,M,ang,3,2,Ses05F_impro06_M025
6308,6308,4,script,M,ang,3,3,Ses05F_impro06_M025
6309,6309,4,script,M,neu,3,3,Ses05F_impro06_M025
6310,6310,4,script,M,fru,3,2,Ses05F_impro06_M025
6311,6311,4,script,M,ang,3,2,Ses05F_impro06_M025
6312,6312,4,script,M,fru,3,2,Ses05F_impro06_M025
6313,6313,4,script,M,ang,3,3,Ses05F_impro06_M025
6314,6314,4,script,M,ang,3,2,Ses05F_impro06_M025
6315,6315,4,script,M,ang,3,2,Ses05F_impro06_M025
6316,6316,4,script,M,ang,3,2,Ses05F_impro06_M025
6317,6317,4,script,M,ang,3,3,Ses05F_impro06_M025
6318,6318,4,script,M,ang,3,2,Ses05F_impro06_M025
6319,6319,4,script,M,ang,3,3,Ses05F_impro06_M025
6320,6320,4,script,M,ang,3,3,Ses05F_impro06_M025
6321,6321,4,script,M,ang,3,3,Ses05F_impro06_M025
6322,6322,4,script,M,ang,3,2,Ses05F_impro06_M025
6323,6323,4,script,M,xxx,0,0,Ses05F_impro06_M025
6324,6324,4,script,M,ang,3,3,Ses05F_impro06_M025
6325,6325,4,script,M,ang,3,3,Ses05F_impro06_M025
6326,6326,4,script,M,ang,3,3,Ses05F_impro06_M025
6327,6327,4,script,M,ang,3,3,Ses05F_impro06_M025
6328,6328,4,script,M,neu,3,2,Ses05F_impro06_M025
6329,6329,4,script,M,ang,3,3,Ses05F_impro06_M025
6330,6330,4,script,M,ang,3,3,Ses05F_impro06_M025
6331,6331,4,script,M,ang,3,3,Ses05F_impro06_M025
6332,6332,4,script,M,ang,3,3,Ses05F_impro06_M025
6333,6333,4,script,M,ang,3,2,Ses05F_impro06_M025
6334,6334,4,script,M,ang,3,3,Ses05F_impro06_M025
6335,6335,4,script,M,ang,3,3,Ses05F_impro06_M025
6336,6336,4,script,M,ang,3,3,Ses05F_impro06_M025
6337,6337,4,script,M,ang,3,3,Ses05F_impro06_M025
6338,6338,4,script,M,xxx,0,0,Ses05F_impro06_M025
6339,6339,4,script,M,neu,3,2,Ses05F_impro06_M025
